Age,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,RiskLevel
18,2,13.239396789012684,14,0,4,0,1,0,0,2.5841106550638626,1
15,0,9.297095616265414,1,0,1,1,0,0,0,2.9965033042477023,1
16,1,12.61177394617087,10,0,3,0,0,1,0,2.3739934814358454,2
15,2,8.991978120154746,10,1,3,1,0,0,0,2.8304044557095467,1
18,1,3.7726449284814967,7,0,2,1,1,0,1,2.5251155338354896,1
16,4,10.157948320067618,22,0,1,1,0,0,0,1.0429816505882752,3
18,1,10.571684028748846,5,0,2,1,0,0,1,2.6610969036702157,1
15,1,16.21207696520322,20,0,3,0,0,0,0,1.599593887728051,3
15,1,14.710414115871624,19,1,1,1,0,0,0,1.7994091491725042,3
18,2,13.275832478828882,6,0,3,0,0,0,0,2.6576385566960075,1
17,2,2.2677419110514507,2,0,4,0,0,0,0,2.998484061883098,1
17,2,14.4123258132743,7,0,4,0,0,1,0,2.977408432892682,1
15,0,10.006103127090295,17,0,2,0,0,0,0,1.3751641369478076,3
15,0,17.881990722123184,16,0,3,1,0,0,1,1.8488664401912396,3
17,2,18.397418682610855,10,0,4,0,0,0,0,2.4424562001292713,2
17,3,1.1031318120357092,1,0,2,1,0,0,0,2.856038514353211,1
18,3,16.412831207089575,24,1,1,1,0,0,0,1.206150230255099,3
18,0,0.7539478084534124,20,0,1,1,1,0,0,0.8959029903990774,3
17,2,7.343392513900453,26,0,1,0,0,0,0,0.2731909291583428,3
18,3,10.845999512421582,23,0,3,0,0,1,0,0.66750896106505,3
18,1,2.962015972542549,18,0,2,0,0,0,0,1.0894406041524294,3
16,3,14.926276251381536,6,0,3,0,0,0,0,2.813211008121627,1
18,1,0.1670940834427714,17,1,3,1,0,0,1,1.868758589707198,3
15,3,3.3719809686807367,7,0,3,1,1,0,0,3.0356935955108426,0
18,2,11.615936597069512,13,0,3,0,0,0,1,2.13535680128746,2
18,3,14.287751240745848,6,0,0,1,0,1,0,3.038116129209991,0
17,2,18.332862053878323,27,0,3,0,1,0,0,0.9941294103867458,3
15,1,14.109933038692477,20,0,2,0,0,0,0,1.2325571657328191,3
18,3,13.43558540509732,27,0,2,0,1,0,0,0.8644037429995793,3
18,1,7.886822927013286,26,0,0,0,0,0,0,0.1152318548488273,3
16,1,0.0256885105360282,3,0,4,1,0,0,0,2.934586305266487,1
18,2,2.403185174712439,16,0,4,1,0,0,0,2.0469388171096283,2
18,2,10.691090895120784,4,0,2,1,0,0,0,3.065473133634235,0
16,3,13.502597716888394,11,0,2,0,1,0,0,2.4370263001142716,2
17,1,8.34896567792925,8,0,3,0,1,0,0,2.427614635957672,2
18,2,14.613580230567804,25,0,1,0,0,0,0,0.7771509547591905,3
16,2,10.437245906643575,19,1,1,1,1,1,0,1.879575445166732,3
15,0,1.4835239118862442,12,0,3,0,0,0,0,1.596574874404599,3
17,1,3.8403250193589766,24,0,1,0,1,0,0,0.7045952434646587,3
15,1,16.799964464878858,27,0,2,1,1,0,0,0.7641866973896485,3
15,1,14.49825493248879,17,1,2,1,0,0,0,1.503416679305313,3
16,4,17.8952397402499,19,1,2,1,0,0,0,1.5258378621561266,3
18,2,2.3511449824187314,8,0,1,1,1,0,0,2.2708411075244164,2
16,2,19.80445069230148,3,0,2,0,0,0,0,3.402352538644452,0
16,4,4.188134278998672,20,1,2,0,1,0,0,1.4382049683676248,3
16,1,0.2355975257328402,26,0,2,0,0,1,0,0.3365712986081556,3
16,3,19.94845878107108,7,0,3,0,0,0,0,3.1122811365205387,0
17,2,5.621477708902263,0,1,4,0,0,1,0,3.770694721842285,0
18,3,13.360389050251198,16,0,1,0,0,0,0,1.655613322522051,3
15,1,3.533646283526104,24,0,3,1,0,0,1,1.0504696915596752,3
15,3,11.604570643982834,8,1,1,0,0,1,0,2.5353912836886785,1
18,1,18.080699729091187,19,0,2,0,0,0,1,1.3960904942452492,3
15,1,6.403623348568772,12,0,2,1,1,0,0,2.025416982399455,2
18,2,13.405079520887185,1,0,2,0,0,0,0,3.2683025478531924,0
15,1,3.75807177596833,12,0,3,1,1,0,0,2.017218038843316,2
16,2,12.495907974374504,8,0,2,1,0,0,0,2.3976825794915584,2
15,2,6.729007036350203,29,0,2,1,0,0,0,0.2878673233291232,3
18,2,4.224165171759033,19,0,3,0,1,1,0,1.5487102111350304,3
18,1,6.263641014072703,5,1,1,1,0,0,0,2.905242112307261,1
18,0,3.576821370155987,27,0,1,0,1,0,0,0.2489771312307257,3
18,1,18.038322156757655,0,1,0,1,0,0,0,3.4184098665461984,0
18,2,7.943737726342577,27,1,1,0,0,0,0,0.5829208864689581,3
17,1,4.905586099487347,24,0,2,0,1,0,0,0.930028645913522,3
17,1,8.968156820318658,4,0,2,1,0,1,0,2.679085718058188,1
15,1,6.4107233361299105,2,1,1,0,0,0,1,3.1062304249844512,0
18,0,14.88838507626652,3,0,0,1,0,0,1,2.7812878837000317,1
15,2,19.424398237709887,0,0,3,0,1,1,1,4.0,0
18,3,8.760673133952936,13,0,3,1,1,1,0,2.3327839636333105,2
18,1,17.220667999444807,8,1,4,1,0,0,0,3.0677183698465544,0
17,2,11.31726147119239,29,0,4,0,1,0,0,0.869123386308555,3
17,2,3.1447133018846696,23,0,4,0,1,0,1,1.5205038773800068,3
16,2,13.812454841626831,3,0,3,1,1,1,1,3.2898231421759827,0
17,2,10.268689942516405,17,1,3,1,0,0,0,2.1757392926719743,2
16,2,13.01213046504207,13,0,1,0,0,0,0,1.8524286908169376,3
16,2,17.7937482514333,24,0,3,1,1,0,1,1.4772887703973712,3
16,0,8.808691413120922,3,0,0,0,0,0,0,2.878926862568036,1
16,2,18.023552464347112,24,0,3,0,1,1,0,1.0580507720986625,3
16,2,15.013380285633096,9,0,2,0,0,0,1,2.572890420104166,1
15,0,9.772098517559694,2,0,3,1,0,1,0,3.5877355870777485,0
17,1,12.064442713159274,22,0,0,1,1,0,1,1.30141801379926,3
16,4,6.511622650380229,6,1,2,0,1,1,0,3.2094931359032093,0
18,2,19.671945994775484,9,0,2,0,0,0,0,2.5372306390536963,1
17,2,13.34702326100792,12,0,1,1,0,0,0,1.9893957592572007,3
17,3,0.8769370499325979,3,1,2,0,1,1,0,3.0042333028010937,0
16,2,6.532438114960176,17,0,0,1,1,0,0,1.5135167558797396,3
15,2,12.46628867518115,10,0,2,0,0,0,1,2.172740551700977,2
16,2,1.126665555984796,24,1,2,0,0,0,1,0.6416491686246723,3
15,3,0.4776838263828553,3,0,3,0,1,0,0,2.7535902317989964,1
18,2,9.000484790556051,23,0,2,1,0,1,0,1.0384883524708666,3
17,2,6.6538035938534,13,0,2,1,1,0,0,2.255019102931137,2
18,1,8.765972160663317,17,0,4,0,0,0,0,1.666702257521599,3
15,4,5.253866197600104,7,0,2,0,0,0,0,2.499459429635027,2
15,2,3.2943549388596183,26,1,2,0,0,0,0,0.2782154592390721,3
18,0,13.782867139606754,9,0,2,1,0,0,0,2.6375942281323583,1
15,3,10.29142232535601,4,0,3,1,1,0,1,3.0571217282122816,0
18,2,4.003084224987337,22,0,2,1,1,0,0,1.3619328272119078,3
17,0,6.391788525199966,6,1,2,1,0,1,0,3.2389317177358112,0
18,2,11.83615815326652,11,1,3,1,1,0,0,2.573034385056746,1
17,2,1.444586965449557,24,0,0,0,0,0,0,0.0,3
18,3,2.949060185323591,2,1,3,0,1,0,1,3.1439098781210157,0
15,1,1.4649120821478023,25,1,2,1,0,0,0,1.04646340029671,3
18,3,16.246346654282377,3,0,2,0,0,0,1,2.8685742282208135,1
15,2,15.048184664240186,9,0,3,0,0,0,0,2.6394472915746228,1
18,0,15.06625863758514,3,0,1,0,0,0,0,2.669749932596335,1
18,4,14.32650686952056,14,1,3,0,1,1,0,2.794885282534225,1
16,2,13.387708473397383,28,1,4,0,0,0,1,1.1865697291923056,3
15,1,9.5398383075635,9,0,2,0,0,0,0,2.520175258554297,1
16,2,12.8455632701423,20,0,4,0,0,1,0,1.6010784880682591,3
15,3,0.767231095759493,29,0,0,0,0,0,0,0.0,3
16,1,12.429288453135692,21,1,3,0,0,1,0,1.5950547587554351,3
17,1,15.557554110737543,15,1,2,1,0,0,0,2.222002853095735,2
18,1,10.007167207687804,14,0,2,0,0,0,1,1.6150931484836668,3
15,1,7.150266568544739,18,0,1,1,1,0,1,1.6759194307143808,3
15,2,5.5485346960195825,28,0,2,1,0,0,0,0.2143195035843396,3
18,2,12.85604100324165,19,1,1,1,0,0,0,1.5567655569083212,3
15,1,13.856023972598177,18,0,4,1,1,0,0,2.154199353389932,2
15,1,17.41935199725085,17,0,3,0,1,0,0,2.0706693123979414,2
16,1,6.846681649219814,25,1,1,0,1,0,0,0.5672371067999946,3
15,3,15.395446147711713,11,0,1,1,0,0,0,2.162688107920216,2
17,1,11.22711648378676,24,1,3,0,0,1,0,1.2912304259430896,3
17,4,17.656729813561583,15,0,2,0,1,1,0,2.340156389104695,2
18,2,10.556242165912415,0,0,1,0,0,0,0,2.9239697400630495,1
15,1,10.352596567959344,15,1,2,1,0,1,0,2.1901466017791726,2
18,3,11.557541628818182,1,0,2,0,0,0,0,3.0742141920071315,0
17,2,14.986307102848688,23,0,1,0,0,0,0,1.009430321848957,3
15,2,19.293809576569217,14,0,3,1,1,0,0,2.118500601923897,2
15,4,1.471267084315313,6,0,3,1,0,0,0,2.615347947639846,1
18,0,1.0686920478203432,27,0,0,0,1,1,0,0.4159305071778432,3
17,0,18.75100674814677,0,1,4,1,0,0,0,3.9470929642201784,0
15,2,10.597512510364124,4,1,2,0,1,0,0,3.0173532270832526,0
18,1,12.298060291338722,9,1,1,1,0,0,0,2.813786291054958,1
17,1,9.648472031894578,21,0,1,0,0,0,0,0.7696361214560695,3
18,0,1.8731490521494896,20,1,1,0,0,0,0,0.8922661351679123,3
16,0,15.36178756837333,3,1,2,1,1,0,0,3.666290826527483,0
15,2,14.94449290177174,13,0,1,0,1,0,0,1.4015482387657991,3
16,1,6.23406642985624,12,0,2,0,0,0,1,1.4233383361752172,3
17,2,6.124784904568008,0,0,1,1,0,0,1,3.1496447435255135,0
16,2,16.75682761811037,15,1,3,0,1,0,1,2.353731151756538,2
16,2,1.4471451548265324,22,0,3,1,1,0,0,1.1613543513353255,3
17,0,17.622102967131315,8,1,2,0,0,0,0,2.6471959858736853,1
18,2,5.1332337979182885,21,0,3,0,1,1,0,1.2989979848488324,3
16,0,11.859694955109878,15,1,4,1,0,0,0,2.6441973683601545,1
18,2,18.719883580035553,18,0,3,0,0,0,0,1.737989618721448,3
16,3,13.56245003073293,14,0,2,0,0,0,0,2.0187768989965207,2
18,2,8.288596249340731,25,0,2,0,1,0,0,0.7177804975968944,3
17,2,13.790684178108304,13,0,3,1,0,0,0,2.2675844008883907,2
16,2,6.879592726327404,19,1,1,0,0,0,0,1.2714946229661936,3
17,1,5.545168326983722,9,1,2,0,1,0,0,2.6216668933929705,1
16,3,19.93366555869359,20,0,2,0,0,0,0,1.228528505250038,3
17,3,15.015804623595754,11,0,3,0,1,0,1,2.4953123609841468,2
17,1,12.894399547636352,27,0,3,0,1,0,0,0.7017618078332725,3
16,2,7.105792864386375,0,0,2,1,1,1,0,3.8649768612963977,0
16,3,0.9832165831009632,20,0,1,1,0,1,0,0.684651926072042,3
16,4,0.6211375207031122,16,1,4,0,0,0,0,1.88585022368373,3
15,2,11.083625108975976,8,1,0,0,1,0,0,2.3278327626806856,2
18,2,15.240654420781022,22,0,0,1,0,1,0,0.8802328124843197,3
15,1,10.7475838088771,18,0,2,0,0,1,0,1.4119815069059265,3
15,4,16.81570143878229,24,0,3,0,1,1,1,1.6625318303754022,3
17,1,0.6685306618644327,17,0,3,1,0,0,0,1.3415984768250016,3
16,2,7.335041528518802,27,0,4,1,1,0,0,0.6592029163279249,3
18,1,4.741407823483561,6,0,1,0,0,1,0,2.153371206457846,2
17,1,8.94545936314244,8,0,2,0,0,1,0,2.4431029199121954,2
15,2,1.4475278638824496,21,0,1,0,0,0,0,0.2700885546341743,3
16,4,19.08263283142145,25,0,3,0,0,1,0,1.316724623344178,3
17,0,4.465108021387218,20,0,2,1,0,0,0,0.8177142023856205,3
16,2,18.446155509671694,11,0,0,0,1,0,0,2.056945969742978,2
17,0,8.517863100733635,6,1,3,1,0,0,0,3.219333348074609,0
16,1,19.71048266510436,13,1,2,0,0,0,0,2.2408700600381573,2
15,2,11.081167669204214,14,1,2,0,1,0,0,1.9137997969013387,3
18,2,18.616657283516147,14,0,3,0,0,1,0,2.240334376463302,2
15,1,0.1069797738844569,5,0,1,1,0,0,0,2.2545475861917157,2
18,1,14.964776123618002,20,0,1,1,1,1,0,1.8913004299388907,3
16,0,18.061013062050307,13,0,1,0,0,1,0,2.2062263414776675,2
17,1,2.7944113395790815,1,1,2,0,1,0,0,3.335098154642011,0
15,4,1.9225170346430296,7,0,1,1,1,0,0,2.4119864614713284,2
18,3,8.491452143719112,12,0,3,0,1,0,0,2.1609785190420574,2
15,1,18.673578122658704,22,0,1,0,1,0,0,1.165394363121266,3
18,2,10.847731203808774,5,0,4,0,0,0,0,2.58350063639477,1
15,3,10.549129274434645,4,1,1,0,1,0,0,3.017063255946228,0
18,0,2.822522365986438,4,0,1,1,1,0,1,2.5761746968185832,1
18,3,0.0157902218643757,24,0,1,0,0,0,0,0.2333498804715068,3
16,3,16.202801814909225,0,0,3,1,0,0,0,3.646516388949796,0
18,0,1.7514912597247645,8,1,2,1,1,0,0,2.6054252316173008,1
16,1,12.67699637470648,5,0,3,1,0,1,0,3.3669295153821057,0
18,4,18.29232909030383,19,0,3,0,1,0,0,1.5837802579379994,3
17,2,4.17303826316862,25,0,4,0,0,1,0,0.7763967059483814,3
17,0,13.305456724738216,29,1,3,0,0,1,0,0.7834866400151184,3
17,1,1.5739715341501892,6,0,0,0,0,1,0,2.328311711261717,2
18,2,12.07510287675226,8,0,3,1,0,0,0,2.718465435794503,1
16,2,3.278634419064055,4,1,4,1,0,0,0,3.2448822032661777,0
16,2,14.71907121030356,13,1,4,1,0,0,0,2.8656747490202017,1
18,4,6.024625895878164,4,0,1,0,0,0,0,2.326326756466653,2
17,1,9.267820176092926,7,1,3,0,1,1,0,3.303066678642581,0
17,2,11.988610840552434,6,0,1,0,0,0,0,2.4892182377565297,2
16,2,3.4254682133247916,12,1,1,1,1,1,0,2.600264186907329,1
17,2,14.832756372352415,12,0,3,0,0,0,0,2.119171492034809,2
15,1,6.052806812736291,7,0,4,0,0,0,0,2.522694547891483,1
16,4,13.24743719825507,10,1,2,0,0,0,0,2.475854110200245,2
17,3,3.165661013987473,27,1,3,1,0,0,0,0.782809234051424,3
16,2,13.762353184127004,25,0,0,1,0,0,0,0.7664048694920337,3
15,2,2.563761456209235,17,1,0,1,0,0,0,1.2836220775478306,3
16,1,8.507129925399672,24,0,2,1,0,0,0,0.6431459327503606,3
16,2,4.944121474777536,18,1,2,0,0,0,0,1.6692302172984,3
16,2,14.96750498856365,5,0,3,0,0,0,0,3.2820700505937532,0
16,2,5.240700090137491,21,0,2,0,1,0,0,0.7437140169647167,3
15,4,17.634346127907925,1,0,2,0,0,0,1,3.3250668431789085,0
18,2,17.836404228132256,27,0,2,1,1,0,1,1.184519764401664,3
16,1,3.928826304455717,12,0,1,0,0,0,0,1.6165360987452144,3
16,2,12.276918900154485,22,0,4,0,0,0,0,1.5830839708839028,3
17,1,1.7543528343992865,24,0,2,0,0,0,0,0.1842514890903642,3
16,1,7.830741992032584,27,1,2,0,0,0,0,0.4721810422090253,3
17,1,14.266434590025446,25,0,3,1,1,0,0,1.2993555178087297,3
18,2,13.188464936998326,10,0,2,0,0,0,1,2.379628283206932,2
15,2,12.49401338813216,0,0,3,0,0,0,0,3.5662831299671103,0
15,2,5.6508172732488715,23,0,1,0,0,0,0,0.2783475708696343,3
18,2,7.560498988688041,1,0,1,0,0,0,0,2.4215468827715467,2
15,2,2.0589228940057236,29,0,4,0,1,0,1,0.6176804235913715,3
18,1,14.38045640867202,16,0,3,0,0,0,0,1.804726657837384,3
18,3,10.077775935825471,7,0,2,1,0,0,0,2.6352081296382535,1
18,1,14.175312646913092,1,0,3,0,0,0,1,3.436025388769573,0
15,1,4.978870495937455,5,0,4,0,0,1,1,2.7373779261627593,1
17,2,6.488764572701324,21,1,1,1,0,0,1,1.1466960797952552,3
18,1,6.684306745202293,4,0,0,0,0,0,0,2.4052675257641485,2
16,0,0.514848194944324,15,1,2,0,0,1,0,1.5252820489261911,3
15,2,6.82095745661247,7,0,1,1,1,0,0,2.4461570806358237,2
18,2,16.06609147036067,18,1,1,1,0,1,0,1.9529530122549463,3
18,2,17.94596991499477,15,0,3,1,0,0,0,2.293087191388992,2
16,4,10.364366312718548,12,0,0,0,0,1,0,1.4716720294797634,3
17,2,9.110033904384403,25,1,3,0,0,0,1,1.106713497753671,3
17,3,0.6164923739874051,19,0,2,0,1,0,1,1.2058569757056352,3
17,1,17.584086751707652,6,0,2,0,0,0,0,2.5590703550177483,1
18,2,0.2602042685174544,15,0,3,1,1,1,0,2.4576510224957073,2
18,3,18.895001604204236,22,1,2,0,0,0,0,1.2267412857712765,3
18,2,9.784324973761812,15,0,1,0,0,0,1,1.5904330983565391,3
15,2,6.838689871494532,28,0,1,1,0,0,0,0.3106695325979863,3
16,1,18.484368696853203,11,1,3,1,0,0,0,2.7718106588704914,1
18,0,0.4878198622019347,13,0,1,1,0,0,0,1.5826829916643974,3
16,2,11.628497897381742,23,1,0,1,0,0,1,1.1055870981431069,3
16,1,10.978650489986752,17,0,4,0,0,0,0,2.3002961351673665,2
17,3,4.3864080242276415,26,1,4,1,1,0,0,0.9918836980476614,3
15,1,8.577748627004212,27,0,2,0,1,1,1,0.1651106215518772,3
18,4,13.045280118875404,17,0,0,0,0,0,0,0.9893299205987556,3
17,4,14.54262393763855,15,0,3,1,0,1,0,2.230253521333785,2
17,1,0.0143371741315956,19,0,3,1,0,0,0,1.3835280778946648,3
18,1,18.737068601820305,15,0,1,1,1,0,0,2.131405262981078,2
16,3,3.290507447856248,12,0,1,1,0,1,0,1.8682769229981595,3
17,4,4.671608684447184,25,0,3,1,0,1,0,1.2474819436382791,3
16,2,5.269468913876965,28,0,4,0,0,0,0,0.2999075475985059,3
15,1,0.7564027310407062,8,0,3,1,0,0,1,2.7051956947945466,1
16,2,2.4610424718064983,25,0,1,1,1,1,0,0.8979380920800135,3
15,2,19.72699845888324,27,0,2,1,1,0,0,1.3917317913625924,3
16,1,6.304334747545721,8,0,3,0,0,0,0,2.150546165993222,2
17,2,2.306021806780987,12,0,1,0,0,0,0,1.448741241526555,3
17,0,2.1398252234924664,28,0,1,1,0,1,0,0.0,3
15,0,14.389199353399436,3,1,1,0,0,0,0,3.0917150283564836,0
18,1,17.091373280652817,8,0,2,0,0,0,0,2.576927695452172,1
15,1,5.1390459901693974,14,0,2,0,0,0,0,1.9558725265628372,3
15,1,0.4181902467046994,13,0,3,0,1,0,0,1.8787083443226635,3
16,2,4.461800368907117,18,1,3,1,1,0,0,1.6304001316060543,3
16,1,1.130313815935147,11,0,4,0,0,1,0,2.372748110360667,2
15,1,2.0678987326008302,20,1,3,1,0,0,0,1.279370611476852,3
17,1,8.630162396952848,25,0,1,0,0,0,1,0.155004788411154,3
16,4,4.598367417232652,24,1,2,0,1,1,1,1.2783470336697191,3
18,2,10.318917570508468,5,0,2,0,1,0,0,2.6559935659147995,1
16,2,5.069875065143807,2,0,0,1,0,1,0,2.6823160526270176,1
16,2,18.810746022058954,25,0,4,0,1,0,0,1.6448199394832874,3
18,4,18.11887935852529,24,1,0,1,1,0,0,1.3962784383778892,3
15,1,11.33612210020932,21,1,2,1,0,0,0,1.6094867987939343,3
18,2,7.088479839747723,19,0,2,1,0,1,0,1.187367524649196,3
15,2,7.622937640694712,15,0,2,1,0,1,0,2.0197970227132727,2
15,2,8.237045662889939,29,0,3,0,0,0,1,0.2416256282208843,3
15,0,14.55158644269888,19,0,2,0,0,0,0,1.2477251942052905,3
18,2,9.03277991037676,23,0,1,0,0,1,0,0.8526823634027514,3
15,0,17.13459893011795,22,0,1,0,0,0,0,0.9657009889491656,3
17,2,18.88189571860729,16,1,4,1,1,0,0,2.4238007516398317,2
18,2,6.718923067578677,15,0,1,1,0,0,0,1.7419681672894356,3
17,1,11.213889627513602,5,0,1,0,0,1,0,2.8459257757426046,1
15,3,1.9011307366512888,7,0,2,0,0,0,0,2.039564398044963,2
16,0,4.009380955327179,18,1,1,1,0,0,0,1.5420637396404375,3
15,3,8.269315334203203,29,1,2,0,0,1,0,0.7307796023629439,3
17,2,4.1240543180355775,24,0,3,1,0,0,0,0.4999877783931601,3
17,1,17.53120981577435,25,1,3,0,0,0,0,1.122889381075435,3
18,1,3.1657251211819615,1,1,3,0,1,0,0,2.9594927281039074,1
16,4,9.11321643106184,13,0,1,1,1,1,0,2.3002052395759676,2
18,0,12.113984809197513,21,0,2,0,1,0,0,1.35272076359225,3
17,1,13.837278163216888,11,1,0,1,0,0,0,2.13406203808262,2
15,1,7.661387394530134,16,0,0,1,0,0,1,1.2997943203369946,3
16,2,17.381981374494572,27,0,2,1,0,0,0,0.7478339441237737,3
15,2,11.36638302155851,26,0,1,1,1,1,0,0.5329232037789974,3
15,1,8.790155608951036,14,0,3,0,0,0,0,2.0737697903171566,2
16,1,1.3448126810407324,17,1,3,1,1,0,0,1.9913793639901416,3
18,1,9.2937893689033,15,0,3,1,0,0,1,1.8999595995373024,3
15,1,16.414716816314606,12,0,3,1,1,0,0,2.6148839418291825,1
17,2,12.29082036442631,20,1,0,1,1,1,0,1.8102707442887624,3
15,2,16.643249074582368,16,0,2,1,0,0,0,1.581931480635446,3
16,1,9.880233411986111,7,0,1,0,1,0,0,2.2713328033020876,2
16,1,2.369234101889637,0,1,2,1,0,0,0,3.363670491095614,0
16,1,0.2727969167176214,28,0,1,1,1,0,0,0.4812984804652508,3
18,4,6.064390934371824,24,0,0,1,1,0,0,0.1999273794512188,3
15,4,13.95980942995585,25,0,2,0,1,1,1,1.2680087507224682,3
18,3,15.805198078833875,26,0,3,1,0,0,0,0.8825524540001173,3
18,1,5.915056692406589,2,1,3,0,0,0,0,3.120136639384952,0
16,0,9.91307841766494,15,0,2,0,1,0,1,1.8041546917762192,3
16,1,8.422378088681633,27,0,2,1,1,1,0,0.6817036435058786,3
18,1,8.210455687028556,1,0,2,1,0,0,1,2.898261817162794,1
15,2,4.62697426400301,14,0,3,0,0,0,1,1.7303180027913696,3
17,2,2.7274221005891675,0,1,0,1,0,1,0,3.560791672128213,0
18,3,3.9337711646242624,8,1,3,0,1,0,0,2.5287745744068277,1
15,3,1.106647743266922,15,1,2,0,1,0,0,1.5923878582033109,3
16,1,3.962614836471541,3,0,1,0,0,1,1,2.3741309720150148,2
16,2,0.1840179525075891,11,1,0,1,0,0,0,1.8104094800411432,3
15,1,12.545168012719564,0,0,1,0,0,0,0,2.829826431301572,1
17,0,6.327508147753658,0,1,2,0,0,0,1,3.0476020888188065,0
16,2,19.462894228538172,6,1,3,1,1,0,0,3.625921730346796,0
16,0,3.874341015525957,17,0,2,0,0,0,1,0.9273215453238872,3
16,2,6.916571406191878,22,0,2,1,0,0,0,1.331958948764275,3
15,1,7.156823172830665,27,0,4,1,1,0,1,0.7795517215186132,3
18,2,0.1690299212492108,22,0,1,1,0,0,0,0.8813584466312141,3
16,2,16.78415906078918,14,1,1,0,0,0,0,2.398121085937693,2
18,1,0.6398892028864944,25,0,2,0,1,0,0,0.7588142687845363,3
17,3,18.803596694584822,29,0,3,1,0,0,0,1.0288655959633797,3
16,1,17.841487021872414,24,0,3,0,1,0,0,1.4444766951837589,3
16,2,10.710438321719272,12,1,2,0,0,0,0,2.214067459161345,2
17,2,10.871911498225842,15,0,4,0,1,1,0,2.5119180875322624,1
16,2,13.075558459123126,6,0,3,0,0,0,0,2.6901498030104545,1
18,4,7.7410002386977395,15,0,0,1,0,0,0,1.6052743861754348,3
15,1,12.94444566795711,12,0,3,1,0,1,1,2.709889487418108,1
18,2,0.8953677737697374,13,0,0,0,1,0,0,1.528563501341875,3
15,2,1.0809525469945314,16,1,3,0,1,0,0,1.7785692022870156,3
15,3,9.144608392390888,11,0,1,1,0,0,0,2.1219640588635724,2
18,1,10.9924460221207,28,0,3,0,0,0,0,0.4059048314284253,3
18,2,17.75635280671638,23,0,2,1,0,0,0,1.123926327741214,3
18,2,2.093212678157925,23,0,3,0,0,0,0,0.8703304110318186,3
18,1,16.452958543877788,19,0,2,1,1,0,0,1.8228292080685775,3
17,2,4.200946745841392,12,0,3,1,0,0,0,2.2311829319462495,2
16,1,7.881672970200637,23,0,1,0,1,1,0,0.9669677174911444,3
15,2,6.332048696548258,19,0,4,0,1,0,0,1.69185894616234,3
18,3,8.00310545730798,14,0,3,0,0,0,0,2.0697582058612616,2
18,2,3.009909961451711,23,1,1,1,1,0,0,1.0578761267920678,3
18,2,10.0714014880711,20,0,4,0,0,0,0,1.3214272070130963,3
17,2,16.032851796627344,3,1,2,1,0,0,1,3.5169407207158963,0
18,0,8.830680207577938,21,1,3,0,1,0,1,1.0491570024752104,3
18,1,9.812271517963982,1,0,3,1,0,0,0,3.4861413290978023,0
18,2,16.975351705626284,27,1,0,1,0,0,1,0.586837405483887,3
16,1,14.121162292760616,17,0,4,0,1,0,0,2.3588158974550537,2
17,1,9.809088170395697,1,0,2,0,0,0,0,3.152222285699565,0
18,2,5.153912963783593,24,0,1,0,0,0,0,0.5878350833437533,3
15,1,17.698534936899332,14,0,3,1,1,0,1,2.66889332908893,1
15,1,11.540408033811168,29,0,3,0,0,0,0,0.3043720342532843,3
15,2,4.422952202213867,25,0,0,0,1,0,0,0.2806703078814149,3
17,1,5.382395052760208,18,0,1,1,0,0,0,0.8730911973563495,3
17,3,16.06266177872492,14,0,3,0,0,0,0,2.330783482945125,2
15,3,0.8829112417491092,25,0,0,1,1,1,0,0.318850908518507,3
18,2,19.8418437405764,19,0,4,0,0,0,0,1.7922893205354298,3
17,1,2.6070335942958356,9,0,3,0,1,0,0,2.573219136505813,1
15,2,15.921370507938748,27,0,2,0,1,0,0,1.0844901258226167,3
15,3,7.895506335433657,23,0,2,1,1,0,1,1.0866966802818123,3
18,2,9.844323665749338,19,0,2,0,0,1,1,1.00411266268769,3
16,1,17.613011549291556,10,1,2,1,0,0,0,2.824604892517854,1
17,2,8.258223791784264,25,1,3,0,1,1,1,1.364373782117196,3
18,3,10.74987507346469,9,0,4,0,0,0,1,2.6072864007904446,1
15,2,0.9859932481833988,28,1,2,1,0,1,0,0.5684680837933294,3
15,2,0.046949477349063,22,0,2,0,0,0,1,0.5737961933285499,3
18,2,4.895997460034518,4,0,1,0,0,0,0,2.258071035198048,2
17,2,13.611661858375346,8,1,3,0,0,0,0,2.840092975101314,1
16,0,2.425297867182734,19,0,3,1,1,0,0,1.6831172628416484,3
16,2,2.2752391760909885,18,1,3,1,0,0,0,1.7209071500753406,3
15,0,8.219212160718065,12,0,0,0,0,0,0,1.5377839093207275,3
17,2,12.95674077216453,17,0,3,0,1,0,0,2.0634635075132985,2
16,1,14.24143984495861,16,0,2,1,0,0,0,1.878547509948441,3
17,2,3.5690134819674957,26,0,3,1,1,0,1,0.8632708590471806,3
17,1,1.591762947440849,5,0,3,0,0,0,0,2.513286133011632,1
15,2,18.807940678910885,9,0,3,1,1,0,1,2.7721632696203784,1
16,2,5.213327651242034,1,1,2,0,0,0,0,2.8883859357893624,1
18,1,17.066929952174476,23,0,3,0,1,0,0,1.3371610494936967,3
15,1,17.269829009256366,5,0,0,0,0,0,0,2.3706116146947664,2
16,1,15.450451835250888,27,0,3,0,0,1,0,0.8544646477713151,3
16,3,3.3766721330514016,27,1,0,0,0,0,0,0.3226418269944476,3
